OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
12808,16,Mayo,130507,2020-03-21T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6,4.597455,,,16036984139,2101964.077
12809,17,Meath,195044,2020-03-21T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,13,6.665163,,,6658570746,554844.7505
12810,18,Monaghan,61386,2020-03-21T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.887108,,,3768943157,392803.0473
12811,19,Offaly,77961,2020-03-21T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,10,12.826926,,,5558826350,561440.3786
12812,20,Roscommon,64544,2020-03-21T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3,4.647992,,,7278743876,622494.1546
12813,21,Sligo,65535,2020-03-21T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.207218,,,5348370378,682286.8703
12814,22,Tipperary,159553,2020-03-21T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,20,12.53502,,,11551196729,781276.5797
12815,23,Waterford,116176,2020-03-21T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,9,7.746867,,,4848379555,643184.904
12816,24,Westmeath,88770,2020-03-21T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,20,22.530134,,,5208705730,422669.3327
12817,25,Wexford,149722,2020-03-21T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,3,2.003714,,,6332221063,589324.4767
12818,26,Wicklow,142425,2020-03-21T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,22,15.446726,,,5580728579,427539.1986
12819,1,Carlow,56932,2020-03-22T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.269444,,,2432351721,319348.5725
12820,2,Cavan,76176,2020-03-22T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5,6.563747,,,5575009911,515954.4965
12821,3,Clare,118817,2020-03-22T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,11,9.257934,,,8722541706,1013948.95
12822,4,Cork,542868,2020-03-22T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,123,22.657442,,,19529490886,2129949.409
12823,5,Donegal,159192,2020-03-22T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11,6.909895,,,14624041937,2145085.774
12824,6,Dublin,1347359,2020-03-22T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,535,39.707309,,,2612632655,449433.5318
12825,7,Galway,258058,2020-03-22T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,35,13.562842,,,17079158586,1972288.286
12826,8,Kerry,147707,2020-03-22T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,15,10.15524,,,12483603408,1753779.819
12827,9,Kildare,222504,2020-03-22T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,25,11.235753,,,4726063622,422182.0368
12828,10,Kilkenny,99232,2020-03-22T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,16,16.123831,,,5585391835,453397.5722
12829,11,Laois,84697,2020-03-22T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,8,9.445435,,,4731211499,398512.4622
12830,12,Leitrim,32044,2020-03-22T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.362127,,,4618679673,453253.685
12831,13,Limerick,194899,2020-03-22T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,19,9.748639,,,7206726912,673892.6905
12832,14,Longford,40873,2020-03-22T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,3,7.339809,,,3097977869,315245.1728
12833,15,Louth,128884,2020-03-22T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,16,12.414264,,,2386326963,352203.5172
12834,16,Mayo,130507,2020-03-22T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,9,6.896182,,,16036984139,2101964.077
12835,17,Meath,195044,2020-03-22T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,16,8.203277,,,6658570746,554844.7505
12836,18,Monaghan,61386,2020-03-22T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.887108,,,3768943157,392803.0473
12837,19,Offaly,77961,2020-03-22T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,13,16.675004,,,5558826350,561440.3786
12838,20,Roscommon,64544,2020-03-22T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3,4.647992,,,7278743876,622494.1546
12839,21,Sligo,65535,2020-03-22T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.207218,,,5348370378,682286.8703
12840,22,Tipperary,159553,2020-03-22T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,20,12.53502,,,11551196729,781276.5797
12841,23,Waterford,116176,2020-03-22T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,13,11.189919,,,4848379555,643184.904
12842,24,Westmeath,88770,2020-03-22T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,21,23.656641,,,5208705730,422669.3327
12843,25,Wexford,149722,2020-03-22T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7,4.675332,,,6332221063,589324.4767
12844,26,Wicklow,142425,2020-03-22T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,28,19.65947,,,5580728579,427539.1986
12845,1,Carlow,56932,2020-03-23T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.269444,,,2432351721,319348.5725
12846,2,Cavan,76176,2020-03-23T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5,6.563747,,,5575009911,515954.4965
12847,3,Clare,118817,2020-03-23T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,12,10.099565,,,8722541706,1013948.95
12848,4,Cork,542868,2020-03-23T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,133,24.49951,,,19529490886,2129949.409
12849,5,Donegal,159192,2020-03-23T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11,6.909895,,,14624041937,2145085.774
12850,6,Dublin,1347359,2020-03-23T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,659,48.910498,,,2612632655,449433.5318
12851,7,Galway,258058,2020-03-23T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,40,15.500391,,,17079158586,1972288.286
12852,8,Kerry,147707,2020-03-23T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,33,22.341527,,,12483603408,1753779.819
12853,9,Kildare,222504,2020-03-23T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,34,15.280624,,,4726063622,422182.0368
12854,10,Kilkenny,99232,2020-03-23T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,16,16.123831,,,5585391835,453397.5722
12855,11,Laois,84697,2020-03-23T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,9,10.626114,,,4731211499,398512.4622
12856,12,Leitrim,32044,2020-03-23T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.362127,,,4618679673,453253.685
12857,13,Limerick,194899,2020-03-23T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,19,9.748639,,,7206726912,673892.6905
12858,14,Longford,40873,2020-03-23T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,4,9.786412,,,3097977869,315245.1728
12859,15,Louth,128884,2020-03-23T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,18,13.966047,,,2386326963,352203.5172
12860,16,Mayo,130507,2020-03-23T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,9,6.896182,,,16036984139,2101964.077
12861,17,Meath,195044,2020-03-23T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,24,12.304916,,,6658570746,554844.7505
12862,18,Monaghan,61386,2020-03-23T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.887108,,,3768943157,392803.0473
12863,19,Offaly,77961,2020-03-23T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,13,16.675004,,,5558826350,561440.3786
12864,20,Roscommon,64544,2020-03-23T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3,4.647992,,,7278743876,622494.1546
12865,21,Sligo,65535,2020-03-23T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.207218,,,5348370378,682286.8703
12866,22,Tipperary,159553,2020-03-23T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,20,12.53502,,,11551196729,781276.5797
12867,23,Waterford,116176,2020-03-23T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,15,12.911445,,,4848379555,643184.904
12868,24,Westmeath,88770,2020-03-23T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,25,28.162668,,,5208705730,422669.3327
12869,25,Wexford,149722,2020-03-23T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7,4.675332,,,6332221063,589324.4767
12870,26,Wicklow,142425,2020-03-23T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,39,27.382833,,,5580728579,427539.1986
12871,1,Carlow,56932,2020-03-24T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.269444,,,2432351721,319348.5725
12872,2,Cavan,76176,2020-03-24T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,6,7.876497,,,5575009911,515954.4965
12873,3,Clare,118817,2020-03-24T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,25,21.04076,,,8722541706,1013948.95
12874,4,Cork,542868,2020-03-24T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,154,28.367854,,,19529490886,2129949.409
12875,5,Donegal,159192,2020-03-24T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,12,7.538067,,,14624041937,2145085.774
12876,6,Dublin,1347359,2020-03-24T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,774,57.445714,,,2612632655,449433.5318
12877,7,Galway,258058,2020-03-24T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,45,17.43794,,,17079158586,1972288.286
12878,8,Kerry,147707,2020-03-24T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,38,25.726607,,,12483603408,1753779.819
12879,9,Kildare,222504,2020-03-24T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,39,17.527775,,,4726063622,422182.0368
12880,10,Kilkenny,99232,2020-03-24T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,19,19.147049,,,5585391835,453397.5722
12881,11,Laois,84697,2020-03-24T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,9,10.626114,,,4731211499,398512.4622
12882,12,Leitrim,32044,2020-03-24T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.362127,,,4618679673,453253.685
12883,13,Limerick,194899,2020-03-24T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,24,12.31407,,,7206726912,673892.6905
12884,14,Longford,40873,2020-03-24T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,3,7.339809,,,3097977869,315245.1728
12885,15,Louth,128884,2020-03-24T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,20,15.51783,,,2386326963,352203.5172
12886,16,Mayo,130507,2020-03-24T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,14,10.727394,,,16036984139,2101964.077
12887,17,Meath,195044,2020-03-24T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,27,13.84303,,,6658570746,554844.7505
12888,18,Monaghan,61386,2020-03-24T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.887108,,,3768943157,392803.0473
12889,19,Offaly,77961,2020-03-24T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,16,20.523082,,,5558826350,561440.3786
12890,20,Roscommon,64544,2020-03-24T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,5,7.746653,,,7278743876,622494.1546
12891,21,Sligo,65535,2020-03-24T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.207218,,,5348370378,682286.8703
12892,22,Tipperary,159553,2020-03-24T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,27,16.922277,,,11551196729,781276.5797
12893,23,Waterford,116176,2020-03-24T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,22,18.936786,,,4848379555,643184.904
12894,24,Westmeath,88770,2020-03-24T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,29,32.668694,,,5208705730,422669.3327
12895,25,Wexford,149722,2020-03-24T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,8,5.343236,,,6332221063,589324.4767
12896,26,Wicklow,142425,2020-03-24T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,49,34.404072,,,5580728579,427539.1986
12897,1,Carlow,56932,2020-03-25T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.269444,,,2432351721,319348.5725
12898,2,Cavan,76176,2020-03-25T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,9,11.814745,,,5575009911,515954.4965
12899,3,Clare,118817,2020-03-25T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,26,21.882391,,,8722541706,1013948.95
12900,4,Cork,542868,2020-03-25T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,171,31.49937,,,19529490886,2129949.409
12901,5,Donegal,159192,2020-03-25T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,15,9.422584,,,14624041937,2145085.774
12902,6,Dublin,1347359,2020-03-25T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,922,68.430166,,,2612632655,449433.5318
12903,7,Galway,258058,2020-03-25T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,57,22.088058,,,17079158586,1972288.286
12904,8,Kerry,147707,2020-03-25T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,44,29.788703,,,12483603408,1753779.819
12905,9,Kildare,222504,2020-03-25T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,45,20.224356,,,4726063622,422182.0368
12906,10,Kilkenny,99232,2020-03-25T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,20,20.154789,,,5585391835,453397.5722
12907,11,Laois,84697,2020-03-25T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,10,11.806794,,,4731211499,398512.4622
12908,12,Leitrim,32044,2020-03-25T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.362127,,,4618679673,453253.685
12909,13,Limerick,194899,2020-03-25T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,36,18.471106,,,7206726912,673892.6905
12910,14,Longford,40873,2020-03-25T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,5,12.233014,,,3097977869,315245.1728
12911,15,Louth,128884,2020-03-25T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,24,18.621396,,,2386326963,352203.5172
12912,16,Mayo,130507,2020-03-25T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,18,13.792364,,,16036984139,2101964.077
12913,17,Meath,195044,2020-03-25T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,33,16.919259,,,6658570746,554844.7505
12914,18,Monaghan,61386,2020-03-25T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,5,8.14518,,,3768943157,392803.0473
12915,19,Offaly,77961,2020-03-25T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,19,24.37116,,,5558826350,561440.3786
12916,20,Roscommon,64544,2020-03-25T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,7,10.845315,,,7278743876,622494.1546
12917,21,Sligo,65535,2020-03-25T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.207218,,,5348370378,682286.8703
12918,22,Tipperary,159553,2020-03-25T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,34,21.309534,,,11551196729,781276.5797
12919,23,Waterford,116176,2020-03-25T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,25,21.519075,,,4848379555,643184.904
12920,24,Westmeath,88770,2020-03-25T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,39,43.933761,,,5208705730,422669.3327
12921,25,Wexford,149722,2020-03-25T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,9,6.011141,,,6332221063,589324.4767
12922,26,Wicklow,142425,2020-03-25T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,52,36.510444,,,5580728579,427539.1986
12923,1,Carlow,56932,2020-03-26T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.269444,,,2432351721,319348.5725
12924,2,Cavan,76176,2020-03-26T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,11,14.440244,,,5575009911,515954.4965
12925,3,Clare,118817,2020-03-26T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,31,26.090543,,,8722541706,1013948.95
12926,4,Cork,542868,2020-03-26T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,184,33.894059,,,19529490886,2129949.409
12927,5,Donegal,159192,2020-03-26T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,15,9.422584,,,14624041937,2145085.774
12928,6,Dublin,1347359,2020-03-26T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,1070,79.414618,,,2612632655,449433.5318
12929,7,Galway,258058,2020-03-26T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,63,24.413116,,,17079158586,1972288.286
12930,8,Kerry,147707,2020-03-26T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,47,31.819751,,,12483603408,1753779.819
12931,9,Kildare,222504,2020-03-26T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,56,25.168087,,,4726063622,422182.0368
12932,10,Kilkenny,99232,2020-03-26T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,29,29.224444,,,5585391835,453397.5722
12933,11,Laois,84697,2020-03-26T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,11,12.987473,,,4731211499,398512.4622
12934,12,Leitrim,32044,2020-03-26T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.362127,,,4618679673,453253.685
12935,13,Limerick,194899,2020-03-26T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,46,23.601968,,,7206726912,673892.6905
12936,14,Longford,40873,2020-03-26T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,5,12.233014,,,3097977869,315245.1728
12937,15,Louth,128884,2020-03-26T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,27,20.94907,,,2386326963,352203.5172
12938,16,Mayo,130507,2020-03-26T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,21,16.091091,,,16036984139,2101964.077
12939,17,Meath,195044,2020-03-26T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,41,21.020898,,,6658570746,554844.7505
12940,18,Monaghan,61386,2020-03-26T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,8,13.032287,,,3768943157,392803.0473
